Ticker,Change,Text,Date
AMP,Maintains,RBC Capital: Outperform to Outperform,10/11/2024
AMP,Maintains,UBS: Buy to Buy,10/8/2024
AMP,Maintains,RBC Capital: Outperform to Outperform,7/30/2024
AMP,Maintains,"Keefe, Bruyette & Woods: Market Perform to Market Perform",7/30/2024
AMP,Maintains,Morgan Stanley: Equal-Weight to Equal-Weight,7/29/2024
AMP,Maintains,UBS: Buy to Buy,7/9/2024
AMP,Maintains,"Keefe, Bruyette & Woods: Market Perform to Market Perform",7/8/2024
AMP,Maintains,Jefferies: Buy to Buy,6/28/2024
AMP,Maintains,Piper Sandler: Underweight to Underweight,6/28/2024
AMP,Maintains,Argus Research: Buy to Buy,5/6/2024
AMP,Maintains,RBC Capital: Outperform to Outperform,4/24/2024
AMP,Maintains,Evercore ISI Group: In-Line to In-Line,4/11/2024
AMP,Maintains,"Keefe, Bruyette & Woods: Market Perform to Market Perform",4/10/2024
AMP,Maintains,Morgan Stanley: Equal-Weight to Equal-Weight,4/9/2024
AMP,Maintains,Piper Sandler: Underweight to Underweight,4/5/2024
AMP,Maintains,Goldman Sachs: Buy to Buy,3/27/2024
AMP,Initiated,Raymond James: Market Perform,3/21/2024
AMP,Maintains,"Keefe, Bruyette & Woods: Market Perform to Market Perform",1/30/2024
AMP,Maintains,Morgan Stanley: Equal-Weight to Equal-Weight,1/29/2024
AMP,Maintains,RBC Capital: Outperform to Outperform,1/26/2024
AMP,Maintains,UBS: Buy to Buy,1/25/2024
AMP,Maintains,RBC Capital: Outperform to Outperform,1/22/2024
AMP,Maintains,UBS: Buy to Buy,1/9/2024
AMP,Downgrade,Evercore ISI Group: Outperform to In-Line,1/4/2024
AMP,Upgrade,Goldman Sachs: Neutral to Buy,1/3/2024
AMP,Maintains,Morgan Stanley: Equal-Weight to Equal-Weight,11/15/2023
AMP,Reiterates,RBC Capital: Outperform to Outperform,10/31/2023
AMP,Maintains,Morgan Stanley: Equal-Weight to Equal-Weight,8/18/2023
AMP,Reiterates,Morgan Stanley: Equal-Weight to Equal-Weight,8/2/2023
AMP,Maintains,RBC Capital: Outperform to Outperform,8/1/2023
AMP,Maintains,Morgan Stanley: Equal-Weight to Equal-Weight,7/27/2023
AMP,Maintains,"Keefe, Bruyette & Woods: Market Perform to Market Perform",6/9/2023
AMP,Maintains,Morgan Stanley: Equal-Weight to Equal-Weight,6/2/2023
AMP,Maintains,RBC Capital: Outperform,4/27/2023
AMP,Maintains,Morgan Stanley: Equal-Weight,4/12/2023
AMP,Maintains,Credit Suisse: Outperform,2/1/2023
AMP,Maintains,"Keefe, Bruyette & Woods: Market Perform",1/31/2023
AMP,Maintains,Morgan Stanley: Equal-Weight,1/10/2023
AMP,Maintains,UBS: Buy,1/9/2023
AMP,Downgrade,"Keefe, Bruyette & Woods: Outperform to Market Perform",12/19/2022
AMP,Maintains,Goldman Sachs: Neutral,11/23/2022
AMP,Maintains,Morgan Stanley: Equal-Weight,11/17/2022
AMP,Maintains,RBC Capital: Outperform,10/28/2022
AMP,Maintains,Morgan Stanley: Equal-Weight,10/26/2022
AMP,Maintains,Piper Sandler: Underweight,10/7/2022
AMP,Initiated,B of A Securities: Buy,9/7/2022
AMP,Maintains,Morgan Stanley: Equal-Weight,8/17/2022
AMP,Maintains,Morgan Stanley: Equal-Weight,7/27/2022
AMP,Maintains,Piper Sandler: Underweight,7/15/2022
AMP,Maintains,Piper Sandler: Underweight,7/8/2022
AMP,Maintains,Evercore ISI Group: Outperform,7/6/2022
AMP,Maintains,Morgan Stanley: Equal-Weight,7/6/2022
AMP,Downgrade,Goldman Sachs: Buy to Neutral,6/24/2022
AMP,Maintains,Piper Sandler: Underweight,6/16/2022
AMP,Maintains,Piper Sandler: Underweight,5/27/2022
AMP,Maintains,RBC Capital: Outperform,4/28/2022
AMP,Maintains,UBS: Buy,4/26/2022
AMP,Maintains,Morgan Stanley: Equal-Weight,4/26/2022
AMP,Maintains,Morgan Stanley: Equal-Weight,4/8/2022
AMP,Downgrade,Piper Sandler: Neutral to Underweight,4/6/2022
AMP,Maintains,Jefferies: Buy,4/4/2022
AMP,Downgrade,Piper Sandler: Overweight to Neutral,3/1/2022
AMP,Maintains,Morgan Stanley: Equal-Weight,2/22/2022
AMP,Maintains,Morgan Stanley: Equal-Weight,1/27/2022
AMP,Initiated,Jefferies: Buy,1/26/2022
AMP,Maintains,Morgan Stanley: Equal-Weight,1/7/2022
AMP,Upgrade,Evercore ISI Group: In-Line to Outperform,1/5/2022
AMP,Maintains,UBS: Buy,1/4/2022
AMP,Maintains,Goldman Sachs: Buy,1/4/2022
AMP,Maintains,Morgan Stanley: Equal-Weight,11/18/2021
AMP,Maintains,Credit Suisse: Outperform,11/2/2021
AMP,Maintains,RBC Capital: Outperform,10/29/2021
AMP,Maintains,Morgan Stanley: Equal-Weight,10/27/2021
AMP,Maintains,Morgan Stanley: Equal-Weight,10/14/2021
AMP,Initiated,Wolfe Research: Outperform,10/12/2021
AMP,Maintains,Morgan Stanley: Equal-Weight,7/27/2021
AMP,Maintains,Morgan Stanley: Equal-Weight,7/15/2021
AMP,Maintains,UBS: Buy,7/8/2021
AMP,Maintains,Citigroup: Buy,6/21/2021
AMP,Maintains,Morgan Stanley: Equal-Weight,5/19/2021
AMP,Maintains,RBC Capital: Outperform,4/28/2021
AMP,Maintains,Morgan Stanley: Equal-Weight,4/27/2021
AMP,Maintains,Barclays: Overweight,4/12/2021
AMP,Maintains,Morgan Stanley: Equal-Weight,4/1/2021
AMP,Maintains,Morgan Stanley: Equal-Weight,3/26/2021
AMP,Maintains,Morgan Stanley: Equal-Weight,2/25/2021
AMP,Maintains,RBC Capital: Outperform,1/29/2021
AMP,Maintains,Morgan Stanley: Equal-Weight,1/28/2021
AMP,Maintains,Morgan Stanley: Equal-Weight,1/15/2021
AMP,Maintains,Credit Suisse: Outperform,11/25/2020
AMP,Maintains,Morgan Stanley: Equal-Weight,11/18/2020
AMP,Maintains,Morgan Stanley: Equal-Weight,10/29/2020
AMP,Maintains,Piper Sandler: Overweight,10/7/2020
AMP,Maintains,Morgan Stanley: Equal-Weight,10/6/2020
AMP,Maintains,Credit Suisse: Outperform,9/28/2020
AMP,Maintains,Morgan Stanley: Equal-Weight,8/20/2020
AMP,Maintains,Piper Sandler: Overweight,8/13/2020
AMP,Initiated,Barclays: Overweight,8/13/2020
AMP,Maintains,Morgan Stanley: Equal-Weight,7/30/2020
AMP,Maintains,Morgan Stanley: Equal-Weight,7/6/2020
AMP,Upgrade,Goldman Sachs: Neutral to Buy,6/25/2020
AMP,Maintains,Credit Suisse: Outperform,6/22/2020
AMP,Maintains,UBS: Buy,5/15/2020
AMP,Maintains,CFRA: Buy,5/13/2020
AMP,Maintains,Morgan Stanley: Equal-Weight,5/7/2020
AMP,Maintains,Credit Suisse: Outperform,4/16/2020
AMP,Maintains,Piper Sandler: Overweight,4/3/2020
AMP,Maintains,Morgan Stanley: Equal-Weight,3/17/2020
AMP,Maintains,Piper Sandler: Overweight,3/10/2020
AMP,Maintains,CFRA: Buy,2/3/2020
AMP,Maintains,RBC Capital: Outperform,1/31/2020
AMP,Downgrade,Morgan Stanley: Overweight to Equal-Weight,1/7/2020
AMP,Upgrade,RBC Capital: Sector Perform to Outperform,1/3/2020
AMP,Maintains,Barclays: Overweight,11/11/2019
AMP,Maintains,Citigroup: Buy,9/13/2019
AMP,Maintains,Morgan Stanley: Overweight,8/20/2019
AMP,Maintains,Morgan Stanley: Overweight,7/25/2019
AMP,Maintains,UBS: Buy,7/12/2019
AMP,Maintains,Morgan Stanley: Overweight,7/10/2019
AMP,Initiated,Argus Research: Buy,7/5/2019
AMP,Upgrade,Credit Suisse: Neutral to Outperform,5/13/2019
AMP,Maintains,UBS: Buy to Buy,4/25/2019
AMP,Maintains,Barclays: Overweight to Overweight,4/25/2019
AMP,Maintains,UBS: Buy to Buy,4/9/2019
AMP,Maintains,Barclays: Overweight to Overweight,4/1/2019
AMP,Maintains,Morgan Stanley: Overweight to Overweight,1/11/2019
AMP,Upgrade,Barclays: Equal-Weight to Overweight,1/9/2019
AMP,Maintains,Morgan Stanley: Overweight to Overweight,11/13/2018
AMP,Maintains,UBS: Buy to Buy,10/24/2018
AMP,Maintains,Credit Suisse: Neutral to Neutral,8/17/2018
AMP,Maintains,Morgan Stanley: Overweight to Overweight,7/25/2018
AMP,Maintains,Barclays: Equal-Weight to Equal-Weight,7/9/2018
AMP,Initiated,Credit Suisse: Neutral,4/25/2018
AMP,Maintains,Morgan Stanley: Overweight to Overweight,4/5/2018
AMP,Downgrade,Evercore ISI Group: Outperform to In-Line,3/2/2018
AMP,Initiated,UBS: Buy,3/2/2018
AMP,Maintains,Morgan Stanley: Overweight to Overweight,1/25/2018
AMP,Maintains,Morgan Stanley: Overweight,11/13/2017
AMP,Maintains,SunTrust Robinson Humphrey: Hold,10/26/2017
AMP,Maintains,Morgan Stanley: Overweight,10/5/2017
AMP,Maintains,Barclays: Equal-Weight,8/11/2017
AMP,Maintains,Morgan Stanley: Overweight,7/26/2017
AMP,Initiated,RBC Capital: Sector Perform to Sector Perform,6/30/2017
AMP,Initiated,William Blair: Outperform,3/2/2017
AMP,Initiated,Citigroup: Buy,1/26/2017
AMP,Upgrade,Credit Suisse: Neutral to Outperform,1/9/2017
AMP,Downgrade,SunTrust Robinson Humphrey: Buy to Hold,12/19/2016
AMP,Downgrade,Deutsche Bank: Buy to Hold,10/14/2016
AMP,Initiated,Credit Suisse: Neutral,10/7/2016
AMP,Maintains,Deutsche Bank: Buy,7/28/2016
AMP,Downgrade,RBC Capital: Outperform to Sector Perform,7/25/2016
AMP,Maintains,Deutsche Bank: Buy,7/7/2016
AMP,Maintains,Citigroup: Neutral,4/6/2016
AMP,Initiated,SunTrust Robinson Humphrey: Buy,3/23/2016
AMP,Maintains,Barclays: Equal-Weight,1/29/2016
AMP,Maintains,Barclays: Equal-Weight,1/28/2016
AMP,Maintains,Deutsche Bank: Buy,1/14/2016
AMP,Downgrade,Wells Fargo: Outperform to Market Perform,1/13/2016
AMP,Upgrade,Credit Suisse: Neutral to Outperform,1/11/2016
AMP,Maintains,Deutsche Bank: Buy,10/23/2015
AMP,Maintains,Barclays: Equal-Weight,10/22/2015
AMP,Maintains,"Keefe, Bruyette & Woods: Outperform",10/12/2015
AMP,Maintains,"Keefe, Bruyette & Woods: Outperform",7/14/2015
AMP,Downgrade,Goldman Sachs: Buy to Neutral,7/10/2015
AMP,Maintains,Barclays: Equal-Weight,4/23/2015
AMP,Upgrade,Morgan Stanley: Equal-Weight to Overweight,4/15/2015
AMP,Maintains,Deutsche Bank: Buy,2/2/2015
AMP,Initiated,Deutsche Bank: Buy,1/13/2015
AMP,Maintains,Barclays: Equal-Weight,1/8/2015
AMP,Maintains,Sterne Agee: Neutral,10/13/2014
AMP,Downgrade,Morgan Stanley: Overweight to Equal-Weight,8/11/2014
AMP,Maintains,Citigroup: Neutral,8/1/2014
AMP,Maintains,Barclays: Equal-Weight,7/31/2014
AMP,Maintains,UBS: Buy,7/30/2014
AMP,Maintains,Credit Suisse: Neutral,7/30/2014
AMP,Maintains,Sterne Agee: Neutral,7/18/2014
AMP,Maintains,Citigroup: Neutral,7/9/2014
AMP,Maintains,Citigroup: Neutral,4/8/2014
AMP,Upgrade,Morgan Stanley: Equal-Weight to Overweight,4/2/2014
AMP,Downgrade,Barclays: Overweight to Equal-Weight,9/4/2013
AMP,Maintains,UBS: Buy,7/25/2013
AMP,Maintains,Barclays: Overweight,7/25/2013
AMP,Maintains,Credit Suisse: Neutral,4/23/2013
AMP,Initiated,Citigroup: Buy,4/19/2013
AMP,Maintains,UBS: Buy,1/31/2013
AMP,Downgrade,Credit Suisse: Outperform to Neutral,1/8/2013
AMP,Maintains,Barclays: Overweight,1/3/2013
AMP,Downgrade,RBC Capital: Top Pick to Outperform,11/15/2012
AMP,Maintains,UBS: Buy,9/21/2012
AMP,Initiated,UBS: Buy,7/18/2012
AMP,Maintains,Barclays: Overweight,7/2/2012
AMP,Maintains,Sterne Agee: Neutral,4/24/2012
AMT,Maintains,Goldman Sachs: Buy to Buy,12/12/2024
AMT,Maintains,Barclays: Overweight to Overweight,11/18/2024
AMT,Maintains,Scotiabank: Sector Outperform to Sector Outperform,10/30/2024
AMT,Maintains,BMO Capital: Outperform to Outperform,10/30/2024
AMT,Maintains,Barclays: Overweight to Overweight,10/10/2024
AMT,Downgrade,Wells Fargo: Overweight to Equal-Weight,10/10/2024
AMT,Maintains,JP Morgan: Overweight to Overweight,9/23/2024
AMT,Maintains,BMO Capital: Outperform to Outperform,9/13/2024
AMT,Maintains,Mizuho: Neutral to Neutral,9/12/2024
AMT,Maintains,RBC Capital: Outperform to Outperform,8/15/2024
AMT,Maintains,Deutsche Bank: Buy to Buy,8/14/2024
AMT,Maintains,Scotiabank: Sector Outperform to Sector Outperform,7/31/2024
AMT,Maintains,TD Cowen: Buy to Buy,7/31/2024
AMT,Maintains,Wells Fargo: Overweight to Overweight,7/31/2024
AMT,Maintains,JP Morgan: Overweight to Overweight,7/31/2024
AMT,Maintains,BMO Capital: Outperform to Outperform,7/31/2024
AMT,Maintains,Wells Fargo: Overweight to Overweight,7/15/2024
AMT,Initiated,Goldman Sachs: Buy,7/1/2024
AMT,Maintains,Barclays: Overweight to Overweight,5/30/2024
AMT,Maintains,Scotiabank: Sector Outperform to Sector Outperform,5/1/2024
AMT,Maintains,BMO Capital: Outperform to Outperform,5/1/2024
AMT,Upgrade,Raymond James: Outperform to Strong Buy,5/1/2024
AMT,Maintains,Morgan Stanley: Equal-Weight to Equal-Weight,4/15/2024
AMT,Initiated,Mizuho: Neutral,4/8/2024
AMT,Maintains,Barclays: Overweight to Overweight,3/5/2024
AMT,Maintains,JP Morgan: Overweight to Overweight,2/28/2024
AMT,Maintains,BMO Capital: Outperform to Outperform,2/28/2024
AMT,Maintains,Barclays: Overweight to Overweight,1/24/2024
AMT,Initiated,HSBC: Buy,12/14/2023
AMT,Maintains,JP Morgan: Overweight to Overweight,11/7/2023
AMT,Maintains,RBC Capital: Outperform to Outperform,11/7/2023
AMT,Maintains,Citigroup: Buy to Buy,10/17/2023
AMT,Maintains,Wells Fargo: Overweight to Overweight,10/17/2023
AMT,Maintains,Morgan Stanley: Equal-Weight to Equal-Weight,10/16/2023
AMT,Maintains,JP Morgan: Overweight to Overweight,9/27/2023
AMT,Maintains,Morgan Stanley: Equal-Weight to Equal-Weight,9/14/2023
AMT,Maintains,Raymond James: Outperform to Outperform,8/22/2023
AMT,Maintains,Barclays: Overweight to Overweight,8/7/2023
AMT,Maintains,RBC Capital: Outperform to Outperform,8/1/2023
AMT,Maintains,Raymond James: Outperform to Outperform,7/28/2023
AMT,Maintains,Wells Fargo: Overweight to Overweight,7/18/2023
AMT,Initiated,BMO Capital: Outperform,7/13/2023
AMT,Maintains,Morgan Stanley: Equal-Weight to Equal-Weight,5/17/2023
AMT,Maintains,Barclays: Overweight,5/1/2023
AMT,Maintains,Raymond James: Outperform,4/27/2023
AMT,Maintains,Morgan Stanley: Equal-Weight,4/18/2023
AMT,Upgrade,MoffettNathanson: Market Perform to Outperform,3/30/2023
AMT,Maintains,Barclays: Overweight,3/23/2023
AMT,Maintains,Jefferies: Buy,3/7/2023
AMT,Maintains,RBC Capital: Outperform,3/6/2023
AMT,Maintains,Argus Research: Buy,3/2/2023
AMT,Maintains,TD Cowen: Outperform,2/24/2023
AMT,Maintains,Raymond James: Outperform,2/24/2023
AMT,Maintains,Credit Suisse: Outperform,2/24/2023
AMT,Maintains,Barclays: Overweight,2/8/2023
AMT,Maintains,Morgan Stanley: Equal-Weight,1/23/2023
AMT,Downgrade,Keybanc: Overweight to Sector Weight,1/23/2023
AMT,Maintains,Truist Securities: Buy,1/13/2023
AMT,Upgrade,Deutsche Bank: Hold to Buy,1/12/2023
AMT,Upgrade,Goldman Sachs: Neutral to Buy,1/10/2023
AMT,Maintains,Raymond James: Market Outperform,11/23/2022
AMT,Maintains,Barclays: Overweight,11/14/2022
AMT,Maintains,B of A Securities: Buy,11/8/2022
AMT,Maintains,Jefferies: Buy,11/8/2022
AMT,Maintains,RBC Capital: Outperform,11/1/2022
AMT,Maintains,Wells Fargo: Overweight,10/28/2022
AMT,Maintains,Raymond James: Outperform,10/28/2022
AMT,Maintains,UBS: Buy,10/28/2022
AMT,Maintains,Keybanc: Overweight,10/28/2022
AMT,Maintains,Barclays: Overweight,10/20/2022
AMT,Maintains,Morgan Stanley: Equal-Weight,10/18/2022
AMT,Maintains,Wells Fargo: Overweight,10/18/2022
AMT,Maintains,Goldman Sachs: Neutral,10/12/2022
AMT,Maintains,Deutsche Bank: Hold,10/7/2022
AMT,Maintains,UBS: Buy,10/7/2022
AMT,Maintains,Keybanc: Overweight,10/3/2022
AMT,Maintains,Morgan Stanley: Equal-Weight,9/16/2022
AMT,Maintains,Barclays: Overweight,8/26/2022
AMT,Maintains,RBC Capital: Outperform,8/4/2022
AMT,Maintains,Keybanc: Overweight,8/2/2022
AMT,Maintains,Deutsche Bank: Hold,7/29/2022
AMT,Upgrade,CFRA: Hold to Buy,7/28/2022
AMT,Maintains,Morgan Stanley: Equal-Weight,7/20/2022
AMT,Maintains,Citigroup: Buy,7/18/2022
AMT,Maintains,Deutsche Bank: Hold,7/14/2022
AMT,Maintains,Jefferies: Buy,7/13/2022
AMT,Maintains,Keybanc: Overweight,7/1/2022
AMT,Maintains,Jefferies: Buy,6/30/2022
AMT,Upgrade,JP Morgan: Underweight to Overweight,6/21/2022
AMT,Maintains,Morgan Stanley: Equal-Weight,6/7/2022
AMT,Maintains,RBC Capital: Outperform,6/6/2022
AMT,Maintains,Raymond James: Outperform,4/29/2022
AMT,Maintains,Morgan Stanley: Equal-Weight,4/7/2022
AMT,Maintains,Wolfe Research: Peer Perform,3/15/2022
AMT,Maintains,Wells Fargo: Overweight,3/11/2022
AMT,Maintains,Barclays: Overweight,3/8/2022
AMT,Maintains,Credit Suisse: Outperform,3/1/2022
AMT,Maintains,Deutsche Bank: Hold,2/28/2022
AMT,Maintains,Raymond James: Outperform,2/28/2022
AMT,Maintains,TD Cowen: Outperform,2/25/2022
AMT,Maintains,Keybanc: Overweight,2/25/2022
AMT,Maintains,Morgan Stanley: Equal-Weight,1/26/2022
AMT,Maintains,Deutsche Bank: Hold,1/21/2022
AMT,Downgrade,JP Morgan: Neutral to Underweight,1/5/2022
AMT,Maintains,Morgan Stanley: Equal-Weight,12/1/2021
AMT,Maintains,Wells Fargo: Overweight,11/19/2021
AMT,Maintains,Raymond James: Outperform,11/1/2021
AMT,Maintains,Credit Suisse: Outperform,10/29/2021
AMT,Maintains,Keybanc: Overweight,10/29/2021
AMT,Maintains,Morgan Stanley: Equal-Weight,9/10/2021
AMT,Downgrade,Oppenheimer: Outperform to Perform,9/10/2021
AMT,Maintains,Argus Research: Buy,8/12/2021
AMT,Maintains,Raymond James: Outperform,8/3/2021
AMT,Maintains,Oppenheimer: Outperform,7/30/2021
AMT,Maintains,UBS: Buy,7/30/2021
AMT,Maintains,Credit Suisse: Outperform,7/30/2021
AMT,Reiterates,Morgan Stanley: Equal-Weight,7/30/2021
AMT,Maintains,TD Cowen: Outperform,7/30/2021
AMT,Maintains,Keybanc: Overweight,7/19/2021
AMT,Maintains,Wells Fargo: Overweight,7/16/2021
AMT,Maintains,Jefferies: Buy,7/15/2021
AMT,Downgrade,LightShed Partners: Buy to Neutral,7/13/2021
AMT,Maintains,Deutsche Bank: Hold,7/8/2021
AMT,Maintains,Keybanc: Overweight,6/8/2021
AMT,Maintains,UBS: Buy,6/7/2021
AMT,Maintains,Morgan Stanley: Equal-Weight,6/2/2021
AMT,Maintains,Deutsche Bank: Hold,5/14/2021
AMT,Maintains,RBC Capital: Outperform,5/5/2021
AMT,Maintains,Raymond James: Outperform,5/4/2021
AMT,Maintains,Credit Suisse: Outperform,4/30/2021
AMT,Maintains,UBS: Buy,4/30/2021
AMT,Maintains,Morgan Stanley: Equal-Weight,4/19/2021
AMT,Initiated,Jefferies: Buy,4/12/2021
AMT,Upgrade,Keybanc: Sector Weight to Overweight,3/26/2021
AMT,Initiated,Wolfe Research: Outperform,3/18/2021
AMT,Maintains,RBC Capital: Outperform,3/8/2021
AMT,Maintains,Credit Suisse: Outperform,2/26/2021
AMT,Maintains,Raymond James: Outperform,2/26/2021
AMT,Initiated,LightShed Partners: Buy,1/4/2021
AMT,Downgrade,Deutsche Bank: Buy to Hold,12/11/2020
AMT,Maintains,Deutsche Bank: Buy,11/5/2020
AMT,Maintains,Credit Suisse: Outperform,11/3/2020
AMT,Maintains,Raymond James: Outperform,11/3/2020
AMT,Maintains,Morgan Stanley: Equal-Weight,10/20/2020
AMT,Maintains,Deutsche Bank: Buy,10/6/2020
AMT,Maintains,Wells Fargo: Overweight,9/16/2020
AMT,Maintains,SunTrust Robinson Humphrey: Buy,7/31/2020
AMT,Initiated,Barclays: Overweight,7/15/2020
AMT,Downgrade,Keybanc: Overweight to Sector Weight,7/13/2020
AMT,Maintains,Wells Fargo: Overweight,7/10/2020
AMT,Maintains,Deutsche Bank: Buy,6/26/2020
AMT,Reiterates,Credit Suisse: Outperform,6/15/2020
AMT,Maintains,SunTrust Robinson Humphrey: Buy,6/12/2020
AMT,Maintains,Morgan Stanley: Equal-Weight,6/1/2020
AMT,Upgrade,Oppenheimer: Perform to Outperform,5/22/2020
AMT,Maintains,Credit Suisse: Outperform,4/30/2020
AMT,Initiated,Credit Suisse: Outperform,4/28/2020
AMT,Maintains,Morgan Stanley: Equal-Weight,4/27/2020
AMT,Upgrade,Wells Fargo: Equal-Weight to Overweight,4/7/2020
AMT,Upgrade,UBS: Neutral to Buy,4/2/2020
AMT,Upgrade,Raymond James: Market Perform to Outperform,3/26/2020
AMT,Upgrade,Edward Jones: Hold to Buy,3/25/2020
AMT,Upgrade,Citigroup: Neutral to Buy,3/6/2020
AMT,Maintains,UBS: Neutral,2/26/2020
AMT,Maintains,Keybanc: Overweight,2/26/2020
AMT,Maintains,Citigroup: Neutral,2/19/2020
AMT,Upgrade,Goldman Sachs: Neutral to Buy,1/13/2020
AMT,Maintains,Keybanc: Overweight,1/10/2020
AMT,Maintains,Morgan Stanley: Equal-Weight,11/22/2019
AMT,Maintains,Keybanc: Overweight,11/1/2019
AMT,Maintains,Morgan Stanley: Equal-Weight,9/19/2019
AMT,Maintains,Citigroup: Neutral,9/4/2019
AMT,Maintains,Keybanc: Overweight,8/19/2019
AMT,Maintains,JP Morgan: Neutral,8/1/2019
AMT,Maintains,Keybanc: Overweight,7/15/2019
AMT,Downgrade,UBS: Buy to Neutral,6/7/2019
AMT,Maintains,Morgan Stanley: Equal-Weight,5/20/2019
AMT,Maintains,RBC Capital: Outperform,5/9/2019
AMT,Downgrade,Wells Fargo: Outperform to Market Perform,4/15/2019
AMT,Maintains,Morgan Stanley: Equal-Weight to Equal-Weight,3/11/2019
AMT,Maintains,RBC Capital: Outperform to Outperform,3/6/2019
AMT,Maintains,Citigroup: Neutral to Neutral,3/4/2019
AMT,Maintains,Keybanc: Overweight to Overweight,2/28/2019
AMT,Downgrade,Oppenheimer: Outperform to Market Perform,2/28/2019
AMT,Maintains,Keybanc: Overweight to Overweight,2/12/2019
AMT,Downgrade,Morgan Stanley: Overweight to Equal-Weight,12/12/2018
AMT,Maintains,Wells Fargo: Outperform to Outperform,11/16/2018
AMT,Downgrade,Deutsche Bank: Buy to Hold,11/2/2018
AMT,Maintains,Barclays: Overweight to Overweight,10/31/2018
AMT,Downgrade,Citigroup: Buy to Neutral,10/31/2018
AMT,Maintains,Keybanc: Overweight to Overweight,10/31/2018
AMT,Maintains,Argus Research: Buy to Buy,8/20/2018
AMT,Maintains,Morgan Stanley: Overweight to Overweight,8/16/2018
AMT,Maintains,Deutsche Bank: Buy to Buy,8/1/2018
AMT,Downgrade,Guggenheim: Buy to Neutral,7/16/2018
AMT,Downgrade,JP Morgan: Overweight to Neutral,7/10/2018
AMT,Downgrade,Raymond James: Outperform to Market Perform,7/9/2018
AMT,Maintains,Morgan Stanley: Overweight to Overweight,5/31/2018
AMT,Maintains,Citigroup: Buy to Buy,3/27/2018
AMT,Maintains,Morgan Stanley: Overweight to Overweight,3/16/2018
AMT,Maintains,Citigroup: Buy to Buy,3/5/2018
AMT,Maintains,Morgan Stanley: Overweight,12/13/2017
AMT,Maintains,Morgan Stanley: Overweight,11/14/2017
AMT,Maintains,Jefferies: Buy,11/1/2017
AMT,Maintains,Keybanc: Overweight,11/1/2017
AMT,Maintains,UBS: Buy,9/11/2017
AMT,Maintains,Citigroup: Buy,8/28/2017
AMT,Maintains,Morgan Stanley: Overweight,8/24/2017
AMT,Maintains,Argus Research: Buy,8/3/2017
AMT,Maintains,Deutsche Bank: Buy,7/14/2017
AMT,Downgrade,Raymond James: Strong Buy to Outperform,6/12/2017
AMT,Upgrade,Guggenheim: Neutral to Buy,4/11/2017
AMT,Initiated,Guggenheim: Neutral,12/16/2016
AMT,Initiated,Macquarie: Outperform,12/6/2016
AMT,Initiated,SunTrust Robinson Humphrey: Buy,9/13/2016
AMT,Maintains,Argus Research: Buy,8/17/2016
AMT,Maintains,Citigroup: Buy,8/10/2016
AMT,Maintains,Jefferies: Buy,7/29/2016
AMT,Maintains,Citigroup: Buy,7/14/2016
AMT,Maintains,Citigroup: Buy,7/12/2016
AMT,Maintains,Citigroup: Buy,6/16/2016
